OID_,Origins15dqmd4_Name,FREQUENCY,MEAN_Properties_FoodDrinks_OD_lt90_open_Total_PublicTransitTime,MIN_Properties_FoodDrinks_OD_lt90_open_Total_PublicTransitTime,MAX_Properties_FoodDrinks_OD_lt90_open_Total_PublicTransitTime,STD_Properties_FoodDrinks_OD_lt90_open_Total_PublicTransitTime,MEAN_Properties_FoodDrinks_OD_lt90_open_Attraction_CostNormalize,MAX_Properties_FoodDrinks_OD_lt90_open_Attraction_CostNormalized,MAX_Properties_FoodDrinks_OD_lt90_open_Attraction_CostNormaliz_1,STD_Properties_FoodDrinks_OD_lt90_open_Attraction_CostNormalized
171,704 Triphammer Rd,274,42.166903837450292,11.182123351483696,88.550290408436311,14.667394804988247,30.182893616819822,257.429830445921027,,41.865123381208285
172,705 E Buffalo St,280,24.650748183046147,0.581527667445939,87.052336864327685,20.454936240365143,98.040658912943982,1254.626462063951294,,186.479490145888406
173,705 E Seneca Ithaca,560,24.080678039808049,1.627015479513047,89.289459981012584,20.506767382837364,84.512021403564574,977.131063005811711,,126.102878938404231
174,707 E Seneca St,280,24.194705547971800,1.414164130940731,89.076608632440269,20.565986177403826,84.520649895076360,950.297359414950620,,126.509637800957591
175,708 E Seneca-3 708 Sen St E # 1-2,280,24.169142660312172,1.461881521238683,89.124326022738217,20.556697868873279,84.503019864203566,956.184027659666299,,126.393320525106077
176,710 Stewart Ave,279,28.913214485715983,3.329841850754962,85.092963433972315,16.479813887007637,48.888660993448845,424.993602501184625,,69.057336132379191
177,711 E Seneca St,280,24.714312892670939,1.341050700523989,89.003495202023529,20.595422375939812,81.500230473698664,862.210480527766435,,121.803819773373576
178,715 Triphammer Rd,274,43.019780469158981,10.619537433240154,88.579448427366444,14.810648167745205,29.722583718384804,251.351545562512683,,41.478338692478488
179,718 Hudson St,266,30.217301330778419,8.739801637488190,89.773106189362252,16.528729401955843,48.829950577417449,507.990644693069157,,73.463691674208377
180,719 Tripammer # C,274,42.769407430445682,10.078186981130495,88.038097975256775,14.755042337041779,29.993878450191961,253.312492795789893,,42.022556684207757
181,719 Triphammer Rd Apt A,274,42.769407430445682,10.078186981130495,88.038097975256775,14.755042337041779,29.993878450191961,253.312492795789893,,42.022556684207757
182,720 Hudson St,266,30.188504350006326,8.708914553272926,89.742219105146987,16.529068362096613,48.897962683189206,508.544835995858307,,73.577826354248458
183,8 Library St,20,23.916669108656716,1.888866888852295,85.790337006795980,27.615352525875959,100.751937372052836,655.525282013043125,,164.984236099071779
184,801 Triphammer Rd # B,274,42.855221316400758,9.866059582592513,87.825970576718802,14.761240877040706,29.984151820143765,252.806959491965955,,42.105519303171675
185,801 Triphammer Rd Apt A,274,42.881443041621445,9.832169239618596,87.792080233744883,14.767722948825773,29.974769322476874,252.609766801166131,,42.108410172220999
186,802-812 Dryden Rd,273,57.853273696412280,26.592544594723048,89.539568535807902,14.198297490546404,21.240217587684651,192.664210757980271,,29.141165507344468
187,807 Triphammer Rd,274,43.043118770625156,9.623210986094936,87.583121980221222,14.808317098223217,29.918725707336797,251.400695733638827,,42.132609488409720
188,807 Triphammer Rd # B,274,43.029800344983038,9.640424423009748,87.600335417136037,14.804932362440992,29.923223909645337,251.499858240645636,,42.130193157139857
189,809 S Aurora St,268,28.614509607047268,2.676751459358781,88.685102941835623,17.617115399903330,58.547234940214238,1247.407557517447685,,109.930615003761716
190,815 S Aurora St,268,29.609021901250014,1.610634279973444,89.751220121220953,17.637499687084045,58.903663049383916,2073.096320820300662,,145.996050945015355
191,815 S Aurora St Unit A01,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
192,815 S Aurora St Unit A02,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
193,815 S Aurora St Unit A103,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
194,815 S Aurora St Unit A201,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
195,815 S Aurora St Unit A202,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
196,815 S Aurora St Unit A203,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
197,815 S Aurora St Unit A204,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
198,815 S Aurora St Unit A205,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
199,815 S Aurora St Unit A206,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
200,815 S Aurora St Unit A207,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
201,815 S Aurora St Unit A301,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
202,815 S Aurora St Unit A304,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
203,815 S Aurora St Unit A307,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
204,815 S Aurora St Unit B104,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
205,815 S Aurora St Unit B301,268,29.741594921178834,1.468516002609749,89.893338398584646,17.640849411246450,59.312803875796135,2273.723945851560984,,156.246001032758272
206,87 Uptown Rd Apt C215,234,68.010227662794662,14.407866317670816,89.238199849429904,17.519685093165599,17.605252498909866,176.000829322666021,,27.331881109868661
207,87 Uptown Rd Apt F107,235,67.010397890560526,9.424960054666951,89.364452483573473,18.362439730918020,18.859494288064099,206.172420729059240,,30.841051269362431
208,87 Uptown Rd Apt F112,236,66.885467174423709,9.694035437214263,89.996448479012528,18.279924455055049,18.809623327237325,204.281368555136851,,30.606981638144635
209,87 Uptown Rd Apt F212,235,66.825209830320503,9.648135409315117,89.141277128925282,18.274336698752307,18.851375343851824,204.601494391098896,,30.695152755289140
210,87 Uptown Rd Apt H202,236,66.453038759386132,10.214714549198273,89.475769367028505,18.076923356265667,18.798618915136775,200.718848749378822,,30.297819819775263
211,87 Uptown Rd Apt H207,236,66.778998851327302,9.822231989514044,89.868251926712745,18.229723285731598,18.806046227981543,203.392555605792154,,30.527397945169913
212,87 Uptown Rd Apt I202,236,66.550443479008351,10.097431315367471,89.593052600859309,18.122441164317078,18.800290015879785,201.510423295881139,,30.364237897216064
213,87 Uptown Rd Apt J201,237,66.352462371458415,10.455986333947607,89.905704631381468,18.011182743898448,19.079712766022503,199.109842838005989,,30.416759975566215
214,87 Uptown Rd Apt K107,237,66.208608163180330,10.629049518525827,89.732641446803257,17.944840050219817,19.080148036044260,197.971507217163975,,30.330147985161407
215,87 Uptown Rd Apt K108,237,66.289430756953294,10.531816245814220,89.829874719514862,17.982080315159113,19.079784577892980,198.609458826161216,,30.378342688428365
216,87 Uptown Rd Apt K205,237,66.239297094862650,10.592129331679633,89.769561633649445,17.958970303933420,19.079974272559380,198.213258895421149,,30.348307511827567
217,902 Dryden Rd,269,61.658982588825040,24.704277975067335,89.774430452351268,13.943412691956839,19.478792997437093,180.929813712170471,,27.293328220270677
218,918 Danby Rd,260,33.274344257890249,4.179755260609832,87.788152589614597,14.737356761309867,44.245820624512980,798.850600528423001,,77.563444725747758
219,918 Danby Road Llc 918 Danby Rd,260,33.383812718400357,4.296401980825509,87.904799309830281,14.742999257853290,43.994344381187844,777.161917088224982,,76.554992342281750
220,921 Taughannock Blvd,226,62.681560736760908,39.022115979667596,88.086685283478218,10.122585647513571,22.892276922797823,259.559397849824734,,36.726477398440046
221,924 Danby Rd,260,34.365871051088263,4.237202214307173,88.952685478985032,14.796156546952545,41.966129682899513,624.779185982389436,,69.473406819532784
