OID_,O_address,FREQUENCY,MEAN_Total_PublicTransitTime,MIN_Total_PublicTransitTime,MAX_Total_PublicTransitTime,STD_Total_PublicTransitTime,MEAN_Attraction_CostNormalized,MIN_Attraction_CostNormalized,MAX_Attraction_CostNormalized,STD_Attraction_CostNormalized
172,705 E Buffalo St,50,31.930183985998330,0.945020845805134,75.610177004842143,20.928222882747257,37.968625126517679,0.018774115964136,475.089560606308510,83.933545501870569
173,705 E Seneca Ithaca,100,31.230574148603150,2.891263992745172,75.925471629676338,20.795089185129243,35.275277455255953,0.019353040790500,512.844187907287164,84.963116787946021
174,707 E Seneca St,50,31.383827119575216,2.678412644172856,76.138322978248652,20.958259766668387,35.375487776057483,0.019273646457155,508.985275738882763,84.989658122878240
175,708 E Seneca-3 708 Sen St E # 1-2,50,31.349470598560689,2.726130034470809,76.090605587950691,20.945325843131972,35.349580966136614,0.019291388517809,509.845314779745934,85.076675556831972
176,710 Stewart Ave,51,36.368994797186218,8.041766392183110,81.901346089443891,17.899382670765160,25.803197441870669,0.012209811532376,382.865125729906424,66.657514665999145
177,711 E Seneca St,50,31.804020733175967,2.605299213756115,76.920289961367317,20.969695164610233,34.758538985264110,0.019488690458401,495.125230753491280,83.002533038553125
178,715 Triphammer Rd,52,49.866034748238590,12.362164636542847,86.311526211876455,19.350015483087137,17.906171299586745,0.011585938099915,245.735661455800965,42.738420389025151
179,718 Hudson St,47,34.003647871032790,9.202645022935174,85.176982881660720,18.116499325207894,28.961778557863184,0.026723523788118,507.990644693069157,85.578081029070958
180,719 Tripammer # C,52,49.567935322639883,11.820814184433187,85.770175759766786,19.309236701992369,18.049259115644098,0.011659064367559,247.161594251945530,43.009435780201045
181,719 Triphammer Rd Apt A,52,49.567935322639883,11.820814184433187,85.770175759766786,19.309236701992369,18.049259115644098,0.011659064367559,247.161594251945530,43.009435780201045
182,720 Hudson St,47,33.980646850872496,9.171757938719910,85.146095797445454,18.116604227546230,28.990794122658034,0.026701484069965,508.544835995858307,85.665133120646232
183,8 Library St,12,14.799399354464134,1.798885925112802,80.250031518034277,21.133094196597767,42.271464207666419,1.133955940933804,298.277451836837542,84.140914298217098
184,801 Triphammer Rd # B,52,49.621253474368622,11.608686785895205,85.698130269344531,19.324443482539490,18.045939467426926,0.011668922070487,246.794529401802237,42.959021622746427
185,801 Triphammer Rd Apt A,52,49.642109070044903,11.574796442921288,85.732020612318436,19.332329572182367,18.040735266226982,0.011664309258760,246.651247070565717,42.936716761078728
186,802-812 Dryden Rd,49,62.116197893329350,34.587032993811796,87.654498709099087,14.235306935286763,13.640471238234388,0.014406202606353,192.664210757980243,34.205616891394840
187,807 Triphammer Rd,52,49.770698764520986,11.365838189397628,85.940978865842098,19.381711392683911,18.009228730739622,0.011635948337129,245.771471000488788,42.800172267712533
188,807 Triphammer Rd # B,52,49.760105880265719,11.383051626312440,85.923765428927297,19.377594252609555,18.011786264982398,0.011638279422380,245.843707382896838,42.811356647123979
189,809 S Aurora St,48,32.677303228816491,3.139594844805764,88.499434633566466,20.080304749571123,32.560691888176628,0.030132561922417,592.221190031933133,97.572184091879905
190,815 S Aurora St,48,33.388048015073380,2.073477665420427,89.565551812951796,20.257027777575811,31.699800776887184,0.031132694822262,567.342251731249917,93.702754936785482
191,815 S Aurora St Unit A01,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
192,815 S Aurora St Unit A02,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
193,815 S Aurora St Unit A103,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
194,815 S Aurora St Unit A201,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
195,815 S Aurora St Unit A202,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
196,815 S Aurora St Unit A203,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
197,815 S Aurora St Unit A204,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
198,815 S Aurora St Unit A205,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
199,815 S Aurora St Unit A206,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
200,815 S Aurora St Unit A207,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
201,815 S Aurora St Unit A301,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
202,815 S Aurora St Unit A304,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
203,815 S Aurora St Unit A307,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
204,815 S Aurora St Unit B104,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
205,815 S Aurora St Unit B301,48,33.482793533315849,1.931359388056732,89.707670090315489,20.282871248674187,31.618034445847943,0.031271054382837,564.182792689047687,93.210188188446622
206,87 Uptown Rd Apt C215,40,65.447087620928855,14.365916085802395,89.238199849429904,21.740897189006404,9.612780044216283,0.012939120700792,70.792561638661169,18.101117517218121
207,87 Uptown Rd Apt F107,43,65.776457184979805,9.383009822798529,89.887154674072178,23.204647205602161,10.571897568493915,0.011125060122617,108.387395857662511,22.652516343038254
208,87 Uptown Rd Apt F112,42,65.023009370684150,9.652085205345841,89.558220486473132,23.009227861772512,10.721454280651955,0.013108927517408,105.365833222932082,22.472803133944527
209,87 Uptown Rd Apt F212,42,65.053609389283594,9.606185177446696,89.604120514372269,23.037433582071742,10.738467397571098,0.013101044617044,105.869289547707481,22.538270373469953
210,87 Uptown Rd Apt H202,42,64.675889962694811,10.172764317329852,89.037541374489123,22.690513661366612,10.538348100293494,0.013199018005312,99.972826291422649,21.774107169244651
211,87 Uptown Rd Apt H207,42,64.937545002484313,9.780281757645623,89.430023934173349,22.930543843260796,10.674710895273028,0.013130994407096,103.984734305325290,22.293414587545907
212,87 Uptown Rd Apt I202,42,64.754078785248680,10.055481083499050,89.154824608319913,22.762102139990894,10.578067461466645,0.013178617195997,101.138870587593019,21.924754808081659
213,87 Uptown Rd Apt J201,42,64.515042106195253,10.414036102079185,88.796269589739794,22.543620934431637,10.459254935497999,0.013241185230093,97.656661646962576,21.475616048603950
214,87 Uptown Rd Apt K107,42,64.399666649809788,10.587099286657406,88.623206405161582,22.438572499784712,10.404598901826176,0.013271597915355,96.060306271208177,21.270502418597577
215,87 Uptown Rd Apt K108,42,64.464488831617544,10.489866013945798,88.720439677873188,22.497559698402778,10.435098486672265,0.013254493774487,96.950714017504595,21.384845754454403
216,87 Uptown Rd Apt K205,42,64.424280107707247,10.550179099811212,88.660126592007757,22.460960404593028,10.416117618828315,0.013265098151572,96.396467811451515,21.313651950301711
217,902 Dryden Rd,47,64.408717168773421,39.433795776755389,89.774430452351268,14.066991484350638,13.307398403595311,0.015487600234873,180.929813712170443,32.665829358755587
218,918 Danby Rd,46,35.265486011286534,3.716911875162850,89.015037748035226,17.900665628922983,26.572701942078755,0.037979226295417,461.942683265552432,79.039882861694977
219,918 Danby Road Llc 918 Danby Rd,46,35.351703152315515,3.833558595378527,89.131684468250896,17.919312374597542,26.470133648989467,0.038148228754336,460.220322009751214,78.766194475754006
220,921 Taughannock Blvd,34,62.387912491832715,44.085340102462688,89.915377696923372,10.583852831269658,19.316156164511813,0.072917514253929,259.559397849824734,52.271348994744564
221,924 Danby Rd,45,34.925042313785987,4.881444764533283,87.191594114753372,16.347341844453062,26.126093289839208,0.039736703529152,445.304911319598091,77.170216392239922
