"placeId","cid","title","street","city","state","categoryName","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","temporarilyClosed","reviewsCount","price","imagesCount","isAdvertisement","description","permanentlyClosed","url","rank","totalScore","location/lat","location/lng"
"ChIJwbbI-JyB0IkRoAQaiQySbJI","10550968609559676064","Olive Branch Press","330 E State St","Ithaca","New York","Art center","Monday","Closed","Tuesday","1 to 6 PM","Wednesday","1 to 6 PM","Thursday","1 to 6 PM","Friday","1 to 6 PM","Saturday","Closed","Sunday","Closed","false","3",,"2","false",,"false","https://www.google.com/maps/place/Olive+Branch+Press/@42.4396141,-76.494365,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cf8c8b6c1:0x926c920c891a04a0!8m2!3d42.4396141!4d-76.494365!16s%2Fg%2F1vysxhrv?hl=en&entry=ttu","75","5","42.4396141","-76.494365"
"ChIJw8OI0ZOB0IkR47t6CzosfAM","251124307038223331","Upper Buttermilk Falls parking","301 W King Rd","Ithaca","New York","Park",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Upper+Buttermilk+Falls+parking/@42.409371,-76.5123028,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08193d188c3c3:0x37c2c3a0b7abbe3!8m2!3d42.409371!4d-76.5123028!16s%2Fg%2F11vct1m489?hl=en&entry=ttu","11",,"42.409371","-76.5123028"
"ChIJp-4aB6WB0IkRelHSO77BL-s","16946976945610051962","Owl Creek Trailhead","332-346 Stone Quarry Rd","Ithaca","New York","Hiking area",,,,,,,,,,,,,,,"false","2",,"4","false",,"false","https://www.google.com/maps/place/Owl+Creek+Trailhead/@42.4160397,-76.5104899,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a5071aeea7:0xeb2fc1be3bd2517a!8m2!3d42.4160397!4d-76.5104899!16s%2Fg%2F11jg5mfp0_?hl=en&entry=ttu","37","1","42.4160397","-76.5104899"
"ChIJrf8S8eeB0IkRISovvqrNS98","16090180226930125345","Wood Street Park Playground","402 Wood St","Ithaca","New York","Playground",,,,,,,,,,,,,,,"false","1",,"1","false",,"false","https://www.google.com/maps/place/Wood+Street+Park+Playground/@42.4324823,-76.5062525,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081e7f112ffad:0xdf4bcdaabe2f2a21!8m2!3d42.4324823!4d-76.5062525!16s%2Fg%2F11s16v67qf?hl=en&entry=ttu","59","3","42.4324823","-76.5062525"
"ChIJJ8nC1KKB0IkRUGoEM60GmqQ","11860799909588658768","South Hill Recreation Trail","S Hill Recreation Way","Ithaca","New York","Hiking area","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","8",,"14","false",,"false","https://www.google.com/maps/place/South+Hill+Recreation+Trail/@42.4291526,-76.4910929,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a2d4c2c927:0xa49a06ad33046a50!8m2!3d42.4291526!4d-76.4910929!16s%2Fg%2F11cp7r0_cw?hl=en&entry=ttu","72","4.6","42.4291526","-76.4910929"
"ChIJMWTEACSB0IkR93Bl-fKW-l4","6843948554053316855","Tutelo Park","Co Rd 137","Ithaca","New York","Baseball field","Monday","7 AM to 7 PM","Tuesday","7 AM to 7 PM","Wednesday","7 AM to 7 PM","Thursday","7 AM to 7 PM","Friday","7 AM to 7 PM","Saturday","7 AM to 7 PM","Sunday","7 AM to 7 PM","false","35",,"42","false",,"false","https://www.google.com/maps/place/Tutelo+Park/@42.4221044,-76.5312677,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0812400c46431:0x5efa96f2f96570f7!8m2!3d42.4221044!4d-76.5312677!16s%2Fg%2F12hnt7774?hl=en&entry=ttu","62","4.5","42.4221044","-76.5312677"
"ChIJNeUoP66B0IkRX89x6zCTvtM","15257794425895636831","Markels Flats","408 N Albany St","Ithaca","New York","Park",,,,,,,,,,,,,,,"false","1",,"1","false",,"false","https://www.google.com/maps/place/Markels+Flats/@42.442981,-76.503428,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081ae3f28e535:0xd3be9330eb71cf5f!8m2!3d42.442981!4d-76.503428!16s%2Fg%2F11p5xw5c13?hl=en&entry=ttu","71","5","42.442981","-76.503428"
"ChIJiT8HFL-C0IkRdjAhuJDrWTE","3556132387582718070","Trish Coonrod Fine Art","105 Hillcrest Rd","Ithaca","New York","Art studio",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Trish+Coonrod+Fine+Art/@42.510271,-76.477664,17z/data=!3m1!4b1!4m6!3m5!1s0x89d082bf14073f89:0x3159eb90b8213076!8m2!3d42.510271!4d-76.477664!16s%2Fg%2F1tlwgmc8?hl=en&entry=ttu","20",,"42.510271","-76.477664"
"ChIJ61tqaR6B0IkRQp9rXWhHQLY","13132575026981871426","Park Office",,"Ithaca","New York","Forestry office",,,,,,,,,,,,,,,"false","1",,"20","false",,"false","https://www.google.com/maps/place/parks/@42.4172238,-76.5211051,17z/data=!3m1!4b1!4m2!3m1!1s0x89d0811e696a5beb:0xb64047685d6b9f42?hl=en&entry=ttu","84","5","42.4172238","-76.5211051"
"ChIJrUHhHN6B0IkRj6kpFTouJds","15791078495442545039","Buttermilk Playground","111 E Buttermilk Falls Rd","Ithaca","New York","Playground",,,,,,,,,,,,,,,"false","2",,"3","false",,"false","https://www.google.com/maps/place/parks/@42.4165511,-76.5226403,17z/data=!3m1!4b1!4m2!3m1!1s0x89d081de1ce141ad:0xdb252e3a1529a98f?hl=en&entry=ttu","83","5","42.4165511","-76.5226403"
"ChIJOYT0zpmB0IkRLH_BDy2Y9XA","8139579220847329068","Pine Tree Wildlife Preserve","Pew Trail","Ithaca","New York","Wildlife Refuge","Monday","6 AM to 6 PM","Tuesday","6 AM to 6 PM","Wednesday","6 AM to 6 PM","Thursday","6 AM to 6 PM","Friday","6 AM to 6 PM","Saturday","6 AM to 6 PM","Sunday","6 AM to 6 PM","false","0",,"1","false",,"false","https://www.google.com/maps/place/Pine+Tree+Wildlife+Preserve/@42.430645,-76.461349,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08199cef48439:0x70f5982d0fc17f2c!8m2!3d42.430645!4d-76.461349!16s%2Fg%2F11tcr9ztcg?hl=en&entry=ttu","118",,"42.430645","-76.461349"
"ChIJ_ULs4DWB0IkR-lpgupn3uOA","16192964699839552250","West Hill Community Garden","Conifer Dr","Ithaca","New York","Community garden","Monday","6 AM to 6 PM","Tuesday","6 AM to 6 PM","Wednesday","6 AM to 6 PM","Thursday","6 AM to 6 PM","Friday","6 AM to 6 PM","Saturday","6 AM to 6 PM","Sunday","6 AM to 6 PM","false","0",,,"false",,"false","https://www.google.com/maps/place/West+Hill+Community+Garden/@42.4539948,-76.5300654,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08135e0ec42fd:0xe0b8f799ba605afa!8m2!3d42.4539948!4d-76.5300654!16s%2Fg%2F11s7l333rb?hl=en&entry=ttu","107",,"42.4539948","-76.5300654"
"ChIJ87ERVlGB0IkRXy9mduPtS7E","12775566329166311263","Lake Treman Dam","Lake Treman Trail","Ithaca","New York","Hiking area",,,,,,,,,,,,,,,"false","4",,"29","false",,"false","https://www.google.com/maps/place/Lake+Treman+Dam/@42.4005455,-76.5123453,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081515611b1f3:0xb14bede376662f5f!8m2!3d42.4005455!4d-76.5123453!16s%2Fg%2F11t_kzm6mh?hl=en&entry=ttu","104","3.8","42.4005455","-76.5123453"
"ChIJ2TGfZIF-2okRN5JYdgU1Ni4","3329907272063685175","Enduring Images","2133 Ellis Hollow Rd","Ithaca","New York","Photographer","Monday","2 to 4 PM","Tuesday","Closed","Wednesday","Closed","Thursday","Closed","Friday","Closed","Saturday","Closed","Sunday","Closed","false","0",,"4","false",,"false","https://www.google.com/maps/place/Enduring+Images/@42.40171,-76.367445,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7e81649f31d9:0x2e36350576589237!8m2!3d42.40171!4d-76.367445!16s%2Fg%2F11cmp5bf5x?hl=en&entry=ttu","10",,"42.40171","-76.367445"
"ChIJ6z7e1OCB0IkRskkbFR76jNg","15604121816041998770","Stan Bowman Perfect Art Prints","203 Pine Tree Rd","Ithaca","New York","Artist","Monday","9 AM to 5 PM","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","Closed","Sunday","Closed","false","0",,"12","false",,"false","https://www.google.com/maps/place/Stan+Bowman+Perfect+Art+Prints/@42.430229,-76.4624791,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081e0d4de3eeb:0xd88cfa1e151b49b2!8m2!3d42.430229!4d-76.4624791!16s%2Fg%2F1tdk1kxk?hl=en&entry=ttu","19",,"42.430229","-76.4624791"
"ChIJCSymvxN72okRFGivEARdE10","6706806542125983764","Shots by Shana Photography","375 McClintock Rd","Dryden","New York","Photographer","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","0",,"62","false",,"false","https://www.google.com/maps/place/Shots+by+Shana+Photography/@42.4867815,-76.263919,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7b13bfa62c09:0x5d135d0410af6814!8m2!3d42.4867815!4d-76.263919!16s%2Fg%2F11r91v0h5l?hl=en&entry=ttu","6",,"42.4867815","-76.263919"
"ChIJQWI_Ro6B0IkR9HwuyEVeOSo","3042566677069724916","Hideaway","409 Eddy St","Ithaca","New York","Bar","Monday","Closed","Tuesday","9 PM to 1 AM","Wednesday","9 PM to 1 AM","Thursday","9 PM to 1 AM","Friday","9 PM to 1 AM","Saturday","9 PM to 1 AM","Sunday","Closed","false","32","$","4","false",,"false","https://www.google.com/maps/place/Hideaway/@42.4419973,-76.4873052,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e463f6241:0x2a395e45c82e7cf4!8m2!3d42.4419973!4d-76.4873052!16s%2Fg%2F11fxcmk0fs?hl=en&entry=ttu","20","3.2","42.4419973","-76.4873052"
"ChIJW6hLy7eP0IkRj2jqoHPv7_k","18009876714777897103","Idiot Brothers Cider","8315 NY-227","Trumansburg","New York","Winery",,,,,,,,,,,,,,,"false","54",,"87","false",,"false","https://www.google.com/maps/place/Idiot+Brothers+Cider/@42.5337721,-76.6755385,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fb7cb4ba85b:0xf9efef73a0ea688f!8m2!3d42.5337721!4d-76.6755385!16s%2Fg%2F11sbg__xvg?hl=en&entry=ttu","40","5","42.5337721","-76.6755385"
"ChIJ8_jqbZuB0IkRFYepSkrYf_0","18266556427229824789","Red's Place","107 N Aurora St","Ithaca","New York","Gastropub","Monday","11:30 AM to 9 PM","Tuesday","11:30 AM to 9 PM","Wednesday","Closed","Thursday","11:30 AM to 9 PM","Friday","11:30 AM to 10 PM","Saturday","12 to 10 PM","Sunday","12 to 9 PM","false","560","$$","324","false","Gourmet pub grub & cocktails served in a modern tavern with booth seating & sidewalk tables.","false","https://www.google.com/maps/place/Red's+Place/@42.4399225,-76.4954551,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6deaf8f3:0xfd7fd84a4aa98715!8m2!3d42.4399225!4d-76.4954551!16s%2Fg%2F1q62g_cy1?hl=en&entry=ttu","38","4.4","42.4399225","-76.4954551"
"ChIJb_FJQ6CB0IkRJH16V-RXeaE","11635427750520192292","Seven Of - Jazz Lounge","106 S Cayuga St","Ithaca","New York","Restaurant",,,,,,,,,,,,,,,"true","14",,"37","false",,"false","https://www.google.com/maps/place/Seven+Of+-+Jazz+Lounge/@42.4392293,-76.4992087,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a04349f16f:0xa17957e4577a7d24!8m2!3d42.4392293!4d-76.4992087!16s%2Fg%2F11k52cz5jr?hl=en&entry=ttu","42","4.8","42.4392293","-76.4992087"
"ChIJ9VhWbHCB0IkRJ4hk6kPYcl0","6733682179079178279","Castaways","415 Taughannock Blvd","Ithaca","New York","Bar",,,,,,,,,,,,,,,"false","1","$$","2","false",,"false","https://www.google.com/maps/place/Castaways/@42.4430818,-76.5123139,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081706c5658f5:0x5d72d843ea648827!8m2!3d42.4430818!4d-76.5123139!16s%2Fg%2F1td4qphb?hl=en&entry=ttu","37","3","42.4430818","-76.5123139"
"ChIJba9Z7JqB0IkRez0KWb4gpPU","17700308437382610299","Argos Warehouse Lounge & Event Space","416 E State St","Ithaca","New York","Cocktail bar","Monday","Closed","Tuesday","Closed","Wednesday","Closed","Thursday","7 PM to 12 AM","Friday","7 PM to 12 AM","Saturday","7 PM to 12 AM","Sunday","Closed","false","72",,"46","false",,"false","https://www.google.com/maps/place/Argos+Warehouse+Lounge+%26+Event+Space/@42.4396646,-76.4926762,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819aec59af6d:0xf5a420be590a3d7b!8m2!3d42.4396646!4d-76.4926762!16s%2Fg%2F11f3jxr5tg?hl=en&entry=ttu","35","4.5","42.4396646","-76.4926762"
"ChIJYxApCNec0IkRB9FDvKU4XJk","11050769870139674887","The Corner Pub at Rogues Harbor","2079 E Shore Dr","Lansing","New York","Pub","Monday","3 PM to 12 AM","Tuesday","3 PM to 12 AM","Wednesday","3 PM to 12 AM","Thursday","3 PM to 12 AM","Friday","3 PM to 1 AM","Saturday","3 PM to 1 AM","Sunday","Closed","false","126","$$","56","false",,"false","https://www.google.com/maps/place/The+Corner+Pub+at+Rogues+Harbor/@42.5376387,-76.5056803,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09cd708291063:0x995c38a5bc43d107!8m2!3d42.5376387!4d-76.5056803!16s%2Fg%2F11b6bqdp1x?hl=en&entry=ttu","33","4.6","42.5376387","-76.5056803"
"ChIJFVZjn1uC0IkR9mmxmNI-Thk","1823463973357447670","Applebee's Grill + Bar","2300 N Triphammer Rd","Ithaca","New York","Restaurant","Monday","11 AM to 11 PM","Tuesday","11 AM to 11 PM","Wednesday","11 AM to 12 AM","Thursday","11 AM to 12 AM","Friday","11 AM to 12 AM","Saturday","11 AM to 12 AM","Sunday","11 AM to 10 PM","false","836","$$","141","false","Full-service chain bar & grill providing hearty American eats in an informal setting.","false","https://www.google.com/maps/place/Applebee's+Grill+%2B+Bar/@42.4818638,-76.4852319,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825b9f635615:0x194e3ed298b169f6!8m2!3d42.4818638!4d-76.4852319!16s%2Fg%2F1tfqb61r?hl=en&entry=ttu","32","3.9","42.4818638","-76.4852319"
"ChIJP7P2l5yB0IkR6y-H7oU_WIw","10112902807725486059","Kilpatricks Publick House","130 E Seneca St","Ithaca","New York","Irish pub","Monday","4 to 10 PM","Tuesday","4 to 10 PM","Wednesday","4 to 10 PM","Thursday","4 PM to 1 AM","Friday","4 PM to 1 AM","Saturday","4 PM to 1 AM","Sunday","4 to 10 PM","false","474","$$","139","false","Irish-inspired fare in a friendly pub with wood booths, a stone fireplace, weekly trivia & karaoke.","false","https://www.google.com/maps/place/Kilpatricks+Publick+House/@42.4407692,-76.4970321,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c97f6b33f:0x8c583f85ee872feb!8m2!3d42.4407692!4d-76.4970321!16s%2Fg%2F1wg5y_7z?hl=en&entry=ttu","31","4.2","42.4407692","-76.4970321"
"ChIJsc2q-g102okR2LgKn3jSwRo","1928053530997471448","Roman Village","346 Locke Rd","Groton","New York","Bar","Monday","2:30 to 10 PM","Tuesday","12 to 10 PM","Wednesday","12 to 10 PM","Thursday","12 to 10 PM","Friday","12 PM to 12 AM","Saturday","12 PM to 12 AM","Sunday","12 to 10 PM","false","21","$","2","false",,"false","https://www.google.com/maps/place/Roman+Village/@42.6058786,-76.3746299,17z/data=!3m1!4b1!4m6!3m5!1s0x89da740dfaaacdb1:0x1ac1d2789f0ab8d8!8m2!3d42.6058786!4d-76.3746299!16s%2Fg%2F1td18v9h?hl=en&entry=ttu","29","3.7","42.6058786","-76.3746299"
"ChIJ8841pZ2B0IkR_KskH03nZAk","676920162433412092","Sacred Root Kava Lounge & Tea Bar","103 S Geneva St","Ithaca","New York","Tea house","Monday","4 to 10 PM","Tuesday","4 to 10 PM","Wednesday","4 to 10 PM","Thursday","4 PM to 12 AM","Friday","4 PM to 12 AM","Saturday","4 PM to 12 AM","Sunday","Closed","false","257","$","106","false",,"false","https://www.google.com/maps/place/Sacred+Root+Kava+Lounge+%26+Tea+Bar/@42.4391469,-76.5005362,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819da535cef3:0x964e74d1f24abfc!8m2!3d42.4391469!4d-76.5005362!16s%2Fg%2F11b7rxjzm8?hl=en&entry=ttu","28","4.8","42.4391469","-76.5005362"
"ChIJ4wQ7DXKB0IkRGtBAed_2pHU","8477171838290546714","Bike Bar","314 E State St Ste 100","Ithaca","New York","Bar","Monday","Closed","Tuesday","4 to 11 PM","Wednesday","4 to 11 PM","Thursday","4 to 11 PM","Friday","4 to 11 PM","Saturday","4 to 11 PM","Sunday","Closed","false","82",,"99","false",,"false","https://www.google.com/maps/place/Bike+Bar/@42.4397038,-76.4950137,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081720d3b04e3:0x75a4f6df7940d01a!8m2!3d42.4397038!4d-76.4950137!16s%2Fg%2F11h806z0_6?hl=en&entry=ttu","25","4.6","42.4397038","-76.4950137"
"ChIJ440Fb0yB0IkRx_jvYtByXyc","2837112529605359815","Ithaca Social","222 S Cayuga St","Ithaca","New York","Bar & grill","Monday","6:30 to 11 AM, 4 to 10 PM","Tuesday","6:30 to 11 AM, 4 to 10 PM","Wednesday","6:30 to 11 AM, 4 to 10 PM","Thursday","6:30 to 11 AM, 4 to 10 PM","Friday","6:30 to 11 AM, 4 to 10 PM","Saturday","6:30 to 11 AM, 4 to 10 PM","Sunday","6:30 to 11 AM","false","8",,"3","false",,"false","https://www.google.com/maps/place/Ithaca+Social/@42.4375881,-76.4991034,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0814c6f058de3:0x275f72d062eff8c7!8m2!3d42.4375881!4d-76.4991034!16s%2Fg%2F11fnb9kgvs?hl=en&entry=ttu","24","3.1","42.4375881","-76.4991034"
"ChIJ42nx7I-B0IkRm2e_NswvxI0","10215342408921474971","Loco","308 Stewart Ave","Ithaca","New York","Bar","Monday","Closed","Tuesday","8 PM to 1 AM","Wednesday","8 PM to 1 AM","Thursday","8 PM to 1 AM","Friday","4 PM to 1 AM","Saturday","4 PM to 1 AM","Sunday","8 PM to 1 AM","false","36",,"2","false",,"false","https://www.google.com/maps/place/Loco/@42.4419703,-76.4900443,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818fecf169e3:0x8dc42fcc36bf679b!8m2!3d42.4419703!4d-76.4900443!16s%2Fg%2F1tdmr0p9?hl=en&entry=ttu","23","3.9","42.4419703","-76.4900443"
"ChIJNbWhh92P0IkRboyWA76wKQc","516137962461105262","Atlas Bowl","61 W Main St","Trumansburg","New York","Family restaurant","Monday","Closed","Tuesday","4 to 10:30 PM","Wednesday","4 to 10:30 PM","Thursday","4 to 10:30 PM","Friday","4 to 11:30 PM","Saturday","4 to 11:30 PM","Sunday","Closed","false","428","$$","336","false",,"false","https://www.google.com/maps/place/Atlas+Bowl/@42.5417111,-76.6641556,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fdd87a1b535:0x729b0be03968c6e!8m2!3d42.5417111!4d-76.6641556!16s%2Fg%2F11btwqk223?hl=en&entry=ttu","22","4.6","42.5417111","-76.6641556"
"ChIJUWs3bJuB0IkRDaucXM1J864","12606500928311044877","Ithaca Ale House","301 E State St Suite 1","Ithaca","New York","Bar & grill","Monday","11 AM to 11 PM","Tuesday","Closed","Wednesday","11 AM to 11 PM","Thursday","11 AM to 1 AM","Friday","11 AM to 1 AM","Saturday","11 AM to 1 AM","Sunday","12 to 10 PM","false","1676","$$","758","false","Signature burgers & sandwiches complement this laid-back, stone-&-wood spot's rotating craft beers.","false","https://www.google.com/maps/place/Ithaca+Ale+House/@42.4393195,-76.4950752,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6c376b51:0xaef349cd5c9cab0d!8m2!3d42.4393195!4d-76.4950752!16s%2Fg%2F1txy39pk?hl=en&entry=ttu","21","4.4","42.4393195","-76.4950752"
"ChIJafPZjJ2B0IkRF6K5I80wT9s","15802903275092156951","Uncle Joe's Grill & Sports Bar","302 W Green St","Ithaca","New York","Sports bar","Monday","5 PM to 12 AM","Tuesday","4 PM to 1 AM","Wednesday","4 PM to 1 AM","Thursday","4 PM to 1 AM","Friday","5 PM to 12 AM","Saturday","12 PM to 12 AM","Sunday","12 PM to 12 AM","false","328","$","68","false","No-frills tavern with pool & darts offering drinks, bar food standards & games on TV.","false","https://www.google.com/maps/place/Uncle+Joe's+Grill+%26+Sports+Bar/@42.4387634,-76.5019362,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819d8cd9f369:0xdb4f30cd23b9a217!8m2!3d42.4387634!4d-76.5019362!16s%2Fg%2F1tfkm4h7?hl=en&entry=ttu","19","4.4","42.4387634","-76.5019362"
"ChIJUabVMSaD0IkRdpGMqFvhCdc","15495163776730960246","Longshots Sports Bar & Grill","2255 N Triphammer Rd","Ithaca","New York","Bar","Monday","11 AM to 1 AM","Tuesday","11 AM to 1 AM","Wednesday","11 AM to 1 AM","Thursday","11 AM to 1 AM","Friday","11 AM to 1 AM","Saturday","11 AM to 1 AM","Sunday","11 AM to 1 AM","false","43",,"14","false",,"false","https://www.google.com/maps/place/Longshots+Sports+Bar+%26+Grill/@42.4802924,-76.4807938,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0832631d5a651:0xd709e15ba88c9176!8m2!3d42.4802924!4d-76.4807938!16s%2Fg%2F11kpl8ctvz?hl=en&entry=ttu","18","4.1","42.4802924","-76.4807938"
"ChIJT5DVYZyB0IkRaDhbFqlo8gs","860865554215024744","The Range","119 E State St","Ithaca","New York","Bar","Monday","Closed","Tuesday","Closed","Wednesday","8 PM to 1 AM","Thursday","8 PM to 1 AM","Friday","8 PM to 1 AM","Saturday","8 PM to 1 AM","Sunday","Closed","false","155","$$","93","false",,"false","https://www.google.com/maps/place/The+Range/@42.4393092,-76.4980334,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c61d5904f:0xbf268a9165b3868!8m2!3d42.4393092!4d-76.4980334!16s%2Fg%2F11c54805x1?hl=en&entry=ttu","17","4.1","42.4393092","-76.4980334"
"ChIJS3wTuBqB0IkRRDPsUgBzh0M","4865984367625515844","The Regent Lounge","130 Statler Dr","Ithaca","New York","Cocktail bar","Monday","4 to 10:30 PM","Tuesday","4 to 10:30 PM","Wednesday","4 to 10:30 PM","Thursday","4 to 10:30 PM","Friday","4 PM to 12 AM","Saturday","4 PM to 12 AM","Sunday","4 to 10:30 PM","false","8",,"28","false",,"false","https://www.google.com/maps/place/The+Regent+Lounge/@42.4461789,-76.4819229,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811ab8137c4b:0x4387730052ec3344!8m2!3d42.4461789!4d-76.4819229!16s%2Fg%2F11j4n6ycyc?hl=en&entry=ttu","16","5","42.4461789","-76.4819229"
"ChIJ9723e1mC0IkRpC_b7uq00ds","15839640285561434020","K-HOUSE Karaoke Lounge & Suites","15 Catherwood Rd","Ithaca","New York","Karaoke bar","Monday","Closed","Tuesday","Closed","Wednesday","4 PM to 12 AM","Thursday","4 PM to 12 AM","Friday","4 PM to 1 AM","Saturday","4 PM to 1 AM","Sunday","Closed","false","269","$$","78","false",,"false","https://www.google.com/maps/place/K-HOUSE+Karaoke+Lounge+%26+Suites/@42.4844523,-76.4876408,17z/data=!3m1!4b1!4m6!3m5!1s0x89d082597bb7bdf7:0xdbd1b4eaeedb2fa4!8m2!3d42.4844523!4d-76.4876408!16s%2Fg%2F11b7gmcrl9?hl=en&entry=ttu","15","4.5","42.4844523","-76.4876408"
"ChIJUSxTxymC0IkRBfA21Ld1GwQ","295959632922734597","Fall Creek House Bar","302 Lake St","Ithaca","New York","Bar","Monday","3:30 PM to 1 AM","Tuesday","3:30 PM to 1 AM","Wednesday","3:30 PM to 1 AM","Thursday","3:30 PM to 1 AM","Friday","3:30 PM to 1 AM","Saturday","3:30 PM to 1 AM","Sunday","3:30 PM to 1 AM","false","83","$","57","false","Local destination offering cocktails, brews & pub grub in an unfussy space with an easygoing vibe.","false","https://www.google.com/maps/place/Fall+Creek+House+Bar/@42.4522972,-76.4949112,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08229c7532c51:0x41b75b7d436f005!8m2!3d42.4522972!4d-76.4949112!16s%2Fg%2F1w0p6m25?hl=en&entry=ttu","14","4.2","42.4522972","-76.4949112"
"ChIJ-70M9ZyB0IkREDO5fa3zm68","12653975504491721488","Moonies Bar & Nightclub","114 E State St","Ithaca","New York","Night club","Monday","Closed","Tuesday","9 PM to 1 AM","Wednesday","9 PM to 1 AM","Thursday","9 PM to 1 AM","Friday","8 PM to 1 AM","Saturday","8 PM to 1 AM","Sunday","Closed","false","37","$","5","false",,"false","https://www.google.com/maps/place/Moonies+Bar+%26+Nightclub/@42.4397378,-76.4984804,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cf50cbdfb:0xaf9bf3ad7db93310!8m2!3d42.4397378!4d-76.4984804!16s%2Fg%2F11clw1t18r?hl=en&entry=ttu","13","2.9","42.4397378","-76.4984804"
"ChIJvccqCgCB0IkRjiZuPIVzKj8","4551577389493003918","Modern Alchemy Game Bar","619 W State St Suite B","Ithaca","New York","Cocktail bar","Monday","Closed","Tuesday","5 to 10 PM","Wednesday","5 to 10 PM","Thursday","5 to 10 PM","Friday","5 to 11:30 PM","Saturday","4 to 11:30 PM","Sunday","2 to 8 PM","false","102",,"20","false",,"false","https://www.google.com/maps/place/Modern+Alchemy+Game+Bar/@42.4388777,-76.5097627,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081000a2ac7bd:0x3f2a73853c6e268e!8m2!3d42.4388777!4d-76.5097627!16s%2Fg%2F11nfvtv3hq?hl=en&entry=ttu","12","4.3","42.4388777","-76.5097627"
"ChIJ5_TmVpyB0IkROW2yMUxKcnA","8102620370704690489","Chanticleer","101 W State St","Ithaca","New York","Bar","Monday","5 PM to 1 AM","Tuesday","5 PM to 1 AM","Wednesday","5 PM to 1 AM","Thursday","5 PM to 1 AM","Friday","5 PM to 1 AM","Saturday","5 PM to 1 AM","Sunday","5 PM to 1 AM","false","152","$","56","false",,"false","https://www.google.com/maps/place/Chanticleer/@42.4394391,-76.4991676,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c56e6f4e7:0x70724a4c31b26d39!8m2!3d42.4394391!4d-76.4991676!16s%2Fg%2F1tfbzfsz?hl=en&entry=ttu","11","4.2","42.4394391","-76.4991676"
